subject_id	subject_label	predicate_id	predicate_label	object_id	object_label	match_type	mapping_provider
SCDO:0000821	Occupation	oio:hasDbXref	database cross reference	ExO:0000034		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000185	Disease Phenotype	oio:hasDbXref	database cross reference	OGMS:0000028		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000346	Dengue Fever	oio:hasDbXref	database cross reference	MESH:D003715		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006339	Research	oio:hasDbXref	database cross reference	MESH:D012106		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000075	Arthritis	oio:hasDbXref	database cross reference	HP:0001369		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000891	Personal Medical History	oio:hasDbXref	database cross reference	NCIT:C18772		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000652	Increased Lactate Dehydrogenase Level	oio:hasDbXref	database cross reference	HP:0025435		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0002780	Abnormality of the Endocrine System	oio:hasDbXref	database cross reference	HP:0000818		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000006	Ability to Carry Out Activities of Daily Living	oio:hasDbXref	database cross reference	MESH:D000203		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006832	Ascorbic Acid Deficiency	oio:hasDbXref	database cross reference	MESH:D001206		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000137	Blood Coagulation Measurement	oio:hasDbXref	database cross reference	CMO:0000204		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001233	Viral Infection	oio:hasDbXref	database cross reference	NCIT:C3439		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000180	Cancer	oio:hasDbXref	database cross reference	OBI:1110053		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001114	Stroke Risk Test in Children with Sickle Cell Disease	oio:hasDbXref	database cross reference	phenX:821001		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001511	Renal Medullary Carcinoma	oio:hasDbXref	database cross reference	ORPHA:319319		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000500	Total Serum Bilirubin Level	oio:hasDbXref	database cross reference	CMO:0000376		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000050	Analgesic	oio:hasDbXref	database cross reference	MESH:D000700		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000580	Hydroxyurea	oio:hasDbXref	database cross reference	MESH:D006918		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000622	Impaired Wound Healing	oio:hasDbXref	database cross reference	MP:0001792		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000834	Ophthalmoscope	oio:hasDbXref	database cross reference	MESH:D019721		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000467	Serum Haptoglobin Level	oio:hasDbXref	database cross reference	CMO:0002520		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001347	Abnormality of the Urinary System	oio:hasDbXref	database cross reference	HP:0000079		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0009334	Neutropenia	oio:hasDbXref	database cross reference	HP:0001875		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000567	Year of Diagnosis	oio:hasDbXref	database cross reference	NCIT:C168823		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0009619	Arrhythmia	oio:hasDbXref	database cross reference	HP:0011675		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000265	Abnormality of Reticulocytes	oio:hasDbXref	database cross reference	HP:0004312		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000453	Description of Future Data Use	oio:hasDbXref	database cross reference	ICO:0000304		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000454	Description of Future Use	oio:hasDbXref	database cross reference	ICO:0000305		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0003789	Nonsense Mutation	oio:hasDbXref	database cross reference	NCIT:C62198		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000200	Drug	oio:hasDbXref	database cross reference	CHEBI:23888		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000159	Brain Abscess	oio:hasDbXref	database cross reference	HP:0030049		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000695	Liver Function Test	oio:hasDbXref	database cross reference	NCIT:C74954		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0007493	Gabapentin	oio:hasDbXref	database cross reference	CHEBI:42797		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0005809	Non-Steroidal Anti-Inflammatory Drug	oio:hasDbXref	database cross reference	CHEBI:35475		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000267	Abnormal Echocardiogram	oio:hasDbXref	database cross reference	HP:0003116		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000439	Epigenetic Disorder	oio:hasDbXref	database cross reference	OGMS:0000046		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001108	Stigmatization	oio:hasDbXref	database cross reference	MESH:D013240		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000344	Delta Thalassemia	oio:hasDbXref	database cross reference	MESH:D055538		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001096	Spectrophotometer	oio:hasDbXref	database cross reference	OBI:0400115		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0009445	Renal Papillary Necrosis	oio:hasDbXref	database cross reference	EFO:1001004		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000830	Nail Dysplasia	oio:hasDbXref	database cross reference	HP:0002164		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000161	Brain Electrical Activity	oio:hasDbXref	database cross reference	CRISP:0487-1238		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0002798	Pharmacogenomic Variants	oio:hasDbXref	database cross reference	MESH:D000071184		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000707	Lymphoma	oio:hasDbXref	database cross reference	HP:0002665		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001030	Seizure	oio:hasDbXref	database cross reference	HP:0001250		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000673	Kernicterus	oio:hasDbXref	database cross reference	HP:0001343		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000718	Arterial Blood Gas Measurement	oio:hasDbXref	database cross reference	CMO:0000225		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000442	Blood Neutrophil Count	oio:hasDbXref	database cross reference	CMO:0000030		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000006	Lifestyle Therapy	oio:hasDbXref	database cross reference	NCIT:C15900		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000367	Geographic Area	oio:hasDbXref	database cross reference	NCIT:C16632		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000949	Quality of Life	oio:hasDbXref	database cross reference	NCIT:C17047		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000617	Immunological Assay	oio:hasDbXref	database cross reference	NCIT:C16723		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001099	Spirometer	oio:hasDbXref	database cross reference	ERO:0000452		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000186	Cardiovascular Measurement	oio:hasDbXref	database cross reference	CMO:0000001		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000270	Complete Blood Count	oio:hasDbXref	database cross reference	CMO:0000364		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000195	HIV Antibody Test	oio:hasDbXref	database cross reference	OBI:0002146		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000014	Activated Partial Thromboplastin Time	oio:hasDbXref	database cross reference	CMO:0000210		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000676	Divorced	oio:hasDbXref	database cross reference	NCIT:C51776		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000675	Widowed	oio:hasDbXref	database cross reference	NCIT:C51775		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000043	Alpha Thalassemia Silent Carrier	oio:hasDbXref	database cross reference	NCIT:C95536		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000446	Abnormal Neutrophil Count	oio:hasDbXref	database cross reference	HP:0011991		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001028	Secondary Hypothyroidism	oio:hasDbXref	database cross reference	HP:0008245		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000217	Chest X-Ray	oio:hasDbXref	database cross reference	phenX:810201		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001238	Vitreous Hemorrhage	oio:hasDbXref	database cross reference	HP:0007902		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001303	Exchange Transfusion, Whole Blood	oio:hasDbXref	database cross reference	MESH:D005078		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000559	Hereditary Methemoglobinemia	oio:hasDbXref	database cross reference	ORPHA:621		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000388	Thrombus in Catheter	oio:hasDbXref	database cross reference	NCIT:C78638		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0005490	Bronchiolitis	oio:hasDbXref	database cross reference	HP:0011950		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001100	Spirometry	oio:hasDbXref	database cross reference	NCIT:C85397		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000588	Hyperkalemia	oio:hasDbXref	database cross reference	MESH:D006947		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0005864	Megaloblastic Anemia	oio:hasDbXref	database cross reference	HP:0001889		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000809	Non Opioid	oio:hasDbXref	database cross reference	MESH:D018712		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000511	thousand cells per microliter	oio:hasDbXref	database cross reference	NCIT:C67244		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000443	L-Selectin	oio:hasDbXref	database cross reference	PR:000001318		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001344	Gene Therapy	oio:hasDbXref	database cross reference	NCIT:C15238		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0008079	Intra-Abdominal Abscess	oio:hasDbXref	database cross reference	NCIT:C128326		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000651	Interrupted Time Series Analysis	oio:hasDbXref	database cross reference	MESH:D065186		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000629	Increased Bone Mineral Density	oio:hasDbXref	database cross reference	HP:0011001		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000259	Clinical Trials as Topic	oio:hasDbXref	database cross reference	MESH:D002986		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000646	mg/dL	oio:hasDbXref	database cross reference	NCIT:C67015		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0300002	Research Ethics	oio:hasDbXref	database cross reference	MESH:D032984		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000005	Abdominal Ultrasound	oio:hasDbXref	database cross reference	NCIT:C71375		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000087	Ataxia	oio:hasDbXref	database cross reference	NCIT:C26702		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001090	Socioeconomic Factors	oio:hasDbXref	database cross reference	MESH:D012959		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000169	S-Nitroso-Hemoglobin	oio:hasDbXref	database cross reference	NCIT:C107564		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000720	Pressure Unit	oio:hasDbXref	database cross reference	UO:0000109		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000506	Mass Per Unit Volume	oio:hasDbXref	database cross reference	UO:0000180		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000004	Renal Replacement Therapy	oio:hasDbXref	database cross reference	MESH:D017582		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000795	Nephropathy	oio:hasDbXref	database cross reference	HP:0000112		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000402	Journal Article	oio:hasDbXref	database cross reference	MESH:D016428		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000836	Opioid	oio:hasDbXref	database cross reference	CHEBI:35482		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001299	Evaluation Studies	oio:hasDbXref	database cross reference	MESH:D023362		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000100	Bacterial Infection	oio:hasDbXref	database cross reference	NCIT:C2890		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000451	Geographic Location	oio:hasDbXref	database cross reference	GAZ:00000448		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0008272	Hemiparesis	oio:hasDbXref	database cross reference	HP:0001269		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001167	Transcutaneous Electrical Nerve Stimulation	oio:hasDbXref	database cross reference	MESH:D004561		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000555	Hepatic Iron Concentration	oio:hasDbXref	database cross reference	NCIT:C124065		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000802	Neuron Degeneration	oio:hasDbXref	database cross reference	MP:0003224		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0005758	Pyelonephritis	oio:hasDbXref	database cross reference	HP:0012330		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001159	Tobacco Use Cessation	oio:hasDbXref	database cross reference	MESH:D020340		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001237	Vitrectomy	oio:hasDbXref	database cross reference	MESH:D014821		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000381	Voxelotor	oio:hasDbXref	database cross reference	NCIT:C152089		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000055	Angiotensin-Converting Enzyme Inhibitors	oio:hasDbXref	database cross reference	MESH:D000806		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000155	Family Study	oio:hasDbXref	database cross reference	EDDA:familial_study		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000896	Physical Detection Method	oio:hasDbXref	database cross reference	BAO:0000035		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001102	Spondylolisthesis	oio:hasDbXref	database cross reference	HP:0003302		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001313	Eye Examination	oio:hasDbXref	database cross reference	NCIT:C38060		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000134	Blood Bilirubin Level	oio:hasDbXref	database cross reference	CMO:0000123		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001039	Sepsis	oio:hasDbXref	database cross reference	HP:0100806		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001988	Chest Pain	oio:hasDbXref	database cross reference	HP:0100749		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000299	Culture	oio:hasDbXref	database cross reference	MESH:D003469		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000656	Increased Urine Creatinine Level	oio:hasDbXref	database cross reference	MP:0011470		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0009838	Pneumonia	oio:hasDbXref	database cross reference	HP:0002090		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0003118	Hyperbilirubinemia	oio:hasDbXref	database cross reference	NCIT:C27088		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000685	Leg Ulcer	oio:hasDbXref	database cross reference	MESH:D007871		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000435	Injury	oio:hasDbXref	database cross reference	NCIT:C3671		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000924	Primary Healthcare	oio:hasDbXref	database cross reference	MESH:D011320		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006222	Pulmonary Consolidation	oio:hasDbXref	database cross reference	NCIT:C124059		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000459	Glomerulopathy	oio:hasDbXref	database cross reference	HP:0100820		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001046	Sickle Cell Chronic Lung Disease	oio:hasDbXref	database cross reference	NCIT:C155312		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000654	Abnormal Urine Creatinine Level	oio:hasDbXref	database cross reference	MP:0011469		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000487	Health Behaviour	oio:hasDbXref	database cross reference	APAONTO:Health_Behavior		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0005464	Myocardial Ischemia	oio:hasDbXref	database cross reference	EFO:1001375		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000653	Abnormal Urine Amino Acid Level	oio:hasDbXref	database cross reference	MP:0011468		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000445	Genetic Disorder	oio:hasDbXref	database cross reference	OGMS:0000047		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000086	Asthma	oio:hasDbXref	database cross reference	MESH:D001249		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000491	Health Literacy	oio:hasDbXref	database cross reference	MESH:D057220		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000167	Methemoglobin	oio:hasDbXref	database cross reference	NCIT:C86008		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001272	Reticulocytosis	oio:hasDbXref	database cross reference	HP:0001923		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000914	Polyneuropathy	oio:hasDbXref	database cross reference	HP:0001271		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000118	Biconcave Vertebral Bodies	oio:hasDbXref	database cross reference	HP:0004586		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000103	Genetic Locus	oio:hasDbXref	database cross reference	MESH:D056426		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001079	Smoking	oio:hasDbXref	database cross reference	MESH:D012907		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000610	Increased Red Blood Cell Count	oio:hasDbXref	database cross reference	HP:0020059		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000605	Blood Urea Analysis	oio:hasDbXref	database cross reference	MMO:0000272		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000938	Psychosocial Deprivation	oio:hasDbXref	database cross reference	MESH:D011610		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000264	Abnormality of Blood and Blood-Forming Tissues	oio:hasDbXref	database cross reference	HP:0001871		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000618	Immunosuppressant Drug Level Decreased AE	oio:hasDbXref	database cross reference	OAE:0001071		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001057	Sickle Beta Thalassemia	oio:hasDbXref	database cross reference	NCIT:C95539		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000903	Physiotherapy	oio:hasDbXref	database cross reference	OAE:0002476		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000630	Increased Hemoglobin A2	oio:hasDbXref	database cross reference	HP:0045048		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006833	Moyamoya Disease	oio:hasDbXref	database cross reference	ORPHA:2573		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0004598	Anticodon	oio:hasDbXref	database cross reference	MESH:D000926		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001072	Skin Lesions	oio:hasDbXref	database cross reference	MP:0001212		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001216	Urine Test	oio:hasDbXref	database cross reference	NCIT:C17241		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000635	Infection	oio:hasDbXref	database cross reference	IDO:0000586		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000153	Bone Fragility	oio:hasDbXref	database cross reference	HP:0002659		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000722	Mean Corpuscular Hemoglobin Level	oio:hasDbXref	database cross reference	CMO:0000290		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000852	Subject Visit Type	oio:hasDbXref	database cross reference	NCIT:C103165		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001292	D57.00 Hb-SS disease with crisis, unspecified	oio:hasDbXref	database cross reference	ICD10CM:D57.00		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000931	Prospective Studies	oio:hasDbXref	database cross reference	MESH:D011446		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001111	Stroke	oio:hasDbXref	database cross reference	MESH:D020521		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000379	Culturally Competent Care	oio:hasDbXref	database cross reference	MESH:D065246		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000507	cells per microliter	oio:hasDbXref	database cross reference	UO:0000316		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001077	Slit Lamp	oio:hasDbXref	database cross reference	MESH:D066167		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001466	Consent	oio:hasDbXref	database cross reference	NCIT:C25460		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000499	Alkaline Phosphatase Level	oio:hasDbXref	database cross reference	VT:0000202		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000205	Cerebral Blood Flow Velocity	oio:hasDbXref	database cross reference	NCIT:C173396		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000617	Abnormal Platelet Count	oio:hasDbXref	database cross reference	HP:0011873		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000450	Ketamine	oio:hasDbXref	database cross reference	NCIT:C61797		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000550	Hemoglobin Trait	oio:hasDbXref	database cross reference	NCIT:C95534		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001088	Social Support	oio:hasDbXref	database cross reference	MESH:D012944		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006670	Data	oio:hasDbXref	database cross reference	NCIT:C25474		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000275	Oxygenated Hemoglobin	oio:hasDbXref	database cross reference	NCIT:C126120		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001341	Gender	oio:hasDbXref	database cross reference	NCIT:C17357		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0006706	Bioethics	oio:hasDbXref	database cross reference	MESH:D001675		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000962	Race	oio:hasDbXref	database cross reference	NCIT:C17049		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000099	Bacterial Endocarditis	oio:hasDbXref	database cross reference	HP:0006689		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000639	Infertility	oio:hasDbXref	database cross reference	HP:0000789		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000203	Cerebral Atrophy	oio:hasDbXref	database cross reference	HP:0002059		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000071	Arterial Blood Gas Test	oio:hasDbXref	database cross reference	ERO:0000533		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000681	Increased Total Bilirubin	oio:hasDbXref	database cross reference	HP:0003573		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000674	Kidney Failure	oio:hasDbXref	database cross reference	HP:0000084		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000384	Complication	oio:hasDbXref	database cross reference	NCIT:C2959		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001097	Sphygmomanometer	oio:hasDbXref	database cross reference	MESH:D019722		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000503	Cell Concentration Unit	oio:hasDbXref	database cross reference	UO:0000200		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0004899	Abnormality of the Respiratory System	oio:hasDbXref	database cross reference	HP:0002086		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000793	Nephritis	oio:hasDbXref	database cross reference	HP:0000123		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001447	Secondary Amenorrhea	oio:hasDbXref	database cross reference	NCIT:C113340		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000402	Drug-Induced Neuropathy AE	oio:hasDbXref	database cross reference	OAE:0000165		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000168	Carboxyhemoglobin	oio:hasDbXref	database cross reference	NCIT:C114300		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000354	Health Risk Behavior	oio:hasDbXref	database cross reference	MESH:D000073599		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000398	Drug Dependence AE	oio:hasDbXref	database cross reference	OAE:0000888		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:1000143	Disease Management Guideline	oio:hasDbXref	database cross reference	FaBiO:d4e2515		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000223	Chorionic Villus Sampling	oio:hasDbXref	database cross reference	NCIT:C92755		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001243	White Blood Cell Count	oio:hasDbXref	database cross reference	CMO:0000027		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000512	Hereditary Hemochromatosis	oio:hasDbXref	database cross reference	NCIT:C84481		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000602	Hyporeflexia	oio:hasDbXref	database cross reference	HP:0001265		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0000534	Hemoglobin H Disease	oio:hasDbXref	database cross reference	NCIT:C95504		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
SCDO:0001215	Urine Protein Sulfosalicylic Acid Precipitation Test	oio:hasDbXref	database cross reference	MMO:0000504		HumanCurated	http://purl.obolibrary.org/obo/scdo.owl
